COMPILER_VERSION 15.1.1 20250528
ARRAY_LENGTH 10000000
ARRAY_COUNT 100
ITER_COUNT 1
NUM_TESTS 20
SEED 1752459072

Init: 59048

## MERGING 3 LISTS ##
Baseline (copy+sort) 555
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
Heap Cache (O2)                          | true    |      ? |    4525,4525,4525 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    3219,3219,3219 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    4864,4864,4864 |             0.0000 |
Find (Oz)                                | true    |      ? |    4486,4486,4486 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    5028,5028,5028 |             0.0000 |

## MERGING 29 LISTS ##
Baseline (copy+sort) 7144
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? |    6050,6050,6050 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    4901,4901,4901 |             0.0000 |
Find (Os)                                | true    |      ? |    4699,4699,4699 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    5386,5386,5386 |             0.0000 |
Find (O1)                                | true    |      ? |    4802,4802,4802 |             0.0000 |
Find (O3)                                | true    |      ? |    4445,4445,4445 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    3374,3374,3374 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    5663,5663,5663 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    4916,4916,4916 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    3355,3355,3355 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    5495,5495,5495 |             0.0000 |
Find (O2)                                | true    |      ? |    4592,4592,4592 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    4887,4887,4887 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    3406,3406,3406 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    3449,3449,3449 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    4750,4750,4750 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    3386,3386,3386 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    4951,4951,4951 |             0.0000 |
Find (Oz)                                | true    |      ? |    4663,4663,4663 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    4924,4924,4924 |             0.0000 |

## MERGING 30 LISTS ##
Baseline (copy+sort) 7535
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? |    6216,6216,6216 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    5267,5267,5267 |             0.0000 |
Find (Os)                                | true    |      ? |    4911,4911,4911 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    5628,5628,5628 |             0.0000 |
Find (O1)                                | true    |      ? |    4988,4988,4988 |             0.0000 |
Find (O3)                                | true    |      ? |    4607,4607,4607 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    3559,3559,3559 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    5791,5791,5791 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    5175,5175,5175 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    3520,3520,3520 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    5737,5737,5737 |             0.0000 |
Find (O2)                                | true    |      ? |    4795,4795,4795 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    5110,5110,5110 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    3568,3568,3568 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    3567,3567,3567 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    5145,5145,5145 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    3604,3604,3604 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    5140,5140,5140 |             0.0000 |
Find (Oz)                                | true    |      ? |    4878,4878,4878 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    5189,5189,5189 |             0.0000 |

## MERGING 31 LISTS ##
Baseline (copy+sort) 7701
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? |    6450,6450,6450 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    5493,5493,5493 |             0.0000 |
Find (Os)                                | true    |      ? |    5109,5109,5109 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    5844,5844,5844 |             0.0000 |
Find (O1)                                | true    |      ? |    5187,5187,5187 |             0.0000 |
Find (O3)                                | true    |      ? |    4738,4738,4738 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    3737,3737,3737 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    6023,6023,6023 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    5451,5451,5451 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    3697,3697,3697 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    5863,5863,5863 |             0.0000 |
Find (O2)                                | true    |      ? |    4930,4930,4930 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    5371,5371,5371 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    3770,3770,3770 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    3736,3736,3736 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    5321,5321,5321 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    3809,3809,3809 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    5316,5316,5316 |             0.0000 |
Find (Oz)                                | true    |      ? |    5078,5078,5078 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    5474,5474,5474 |             0.0000 |

## MERGING 32 LISTS ##
Baseline (copy+sort) 8166
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? |    6682,6682,6682 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    5734,5734,5734 |             0.0000 |
Find (Os)                                | true    |      ? |    5309,5309,5309 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    6056,6056,6056 |             0.0000 |
Find (O1)                                | true    |      ? |    5423,5423,5423 |             0.0000 |
Find (O3)                                | true    |      ? |    4966,4966,4966 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    3936,3936,3936 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    6265,6265,6265 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    5606,5606,5606 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    3897,3897,3897 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    6057,6057,6057 |             0.0000 |
Find (O2)                                | true    |      ? |    5142,5142,5142 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    5486,5486,5486 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    3944,3944,3944 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    3921,3921,3921 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    5500,5500,5500 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    3991,3991,3991 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    5573,5573,5573 |             0.0000 |
Find (Oz)                                | true    |      ? |    5300,5300,5300 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    5618,5618,5618 |             0.0000 |

## MERGING 33 LISTS ##
Baseline (copy+sort) 8372
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? |    7110,7110,7110 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    5844,5844,5844 |             0.0000 |
Find (Os)                                | true    |      ? |    5555,5555,5555 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    6338,6338,6338 |             0.0000 |
Find (O1)                                | true    |      ? |    5467,5467,5467 |             0.0000 |
Find (O3)                                | true    |      ? |    5139,5139,5139 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    4133,4133,4133 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    6597,6597,6597 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    5753,5753,5753 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    4090,4090,4090 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    6458,6458,6458 |             0.0000 |
Find (O2)                                | true    |      ? |    5292,5292,5292 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    5734,5734,5734 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    4130,4130,4130 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    4120,4120,4120 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    5627,5627,5627 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    4207,4207,4207 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    5845,5845,5845 |             0.0000 |
Find (Oz)                                | true    |      ? |    5512,5512,5512 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    5767,5767,5767 |             0.0000 |

## MERGING 34 LISTS ##
Baseline (copy+sort) 8842
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? |    7382,7382,7382 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    5992,5992,5992 |             0.0000 |
Find (Os)                                | true    |      ? |    5674,5674,5674 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    6678,6678,6678 |             0.0000 |
Find (O1)                                | true    |      ? |    5633,5633,5633 |             0.0000 |
Find (O3)                                | true    |      ? |    5323,5323,5323 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    4338,4338,4338 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    6949,6949,6949 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    5977,5977,5977 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    4312,4312,4312 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    6838,6838,6838 |             0.0000 |
Find (O2)                                | true    |      ? |    5472,5472,5472 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    5889,5889,5889 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    4352,4352,4352 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    4349,4349,4349 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    5924,5924,5924 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    4355,4355,4355 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    6151,6151,6151 |             0.0000 |
Find (Oz)                                | true    |      ? |    5651,5651,5651 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    5966,5966,5966 |             0.0000 |

## MERGING 35 LISTS ##
Baseline (copy+sort) 8518
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? |    7753,7753,7753 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    6322,6322,6322 |             0.0000 |
Find (Os)                                | true    |      ? |    5920,5920,5920 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    6997,6997,6997 |             0.0000 |
Find (O1)                                | true    |      ? |    5751,5751,5751 |             0.0000 |
Find (O3)                                | true    |      ? |    5466,5466,5466 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    4469,4469,4469 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    7212,7212,7212 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    6133,6133,6133 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    4437,4437,4437 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    7184,7184,7184 |             0.0000 |
Find (O2)                                | true    |      ? |    5598,5598,5598 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    6106,6106,6106 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    4464,4464,4464 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    4473,4473,4473 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    6008,6008,6008 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    4584,4584,4584 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    6447,6447,6447 |             0.0000 |
Find (Oz)                                | true    |      ? |    5805,5805,5805 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    6111,6111,6111 |             0.0000 |

## MERGING 36 LISTS ##
Baseline (copy+sort) 9371
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? |    8113,8113,8113 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    6423,6423,6423 |             0.0000 |
Find (Os)                                | true    |      ? |    6070,6070,6070 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    7311,7311,7311 |             0.0000 |
Find (O1)                                | true    |      ? |    5900,5900,5900 |             0.0000 |
Find (O3)                                | true    |      ? |    5593,5593,5593 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    4675,4675,4675 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    7533,7533,7533 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    6368,6368,6368 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    4656,4656,4656 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    7437,7437,7437 |             0.0000 |
Find (O2)                                | true    |      ? |    5717,5717,5717 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    6233,6233,6233 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    4657,4657,4657 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    4682,4682,4682 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    6247,6247,6247 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    4862,4862,4862 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    6737,6737,6737 |             0.0000 |
Find (Oz)                                | true    |      ? |    5999,5999,5999 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    6299,6299,6299 |             0.0000 |

## MERGING 37 LISTS ##
Baseline (copy+sort) 9131
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? |    8485,8485,8485 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    6673,6673,6673 |             0.0000 |
Find (Os)                                | true    |      ? |    6250,6250,6250 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    7660,7660,7660 |             0.0000 |
Find (O1)                                | true    |      ? |    6085,6085,6085 |             0.0000 |
Find (O3)                                | true    |      ? |    5764,5764,5764 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    4878,4878,4878 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    7876,7876,7876 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    6535,6535,6535 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    4853,4853,4853 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    7805,7805,7805 |             0.0000 |
Find (O2)                                | true    |      ? |    5896,5896,5896 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    6504,6504,6504 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    4860,4860,4860 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    4885,4885,4885 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    6485,6485,6485 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    5024,5024,5024 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    7091,7091,7091 |             0.0000 |
Find (Oz)                                | true    |      ? |    6200,6200,6200 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    6566,6566,6566 |             0.0000 |

## MERGING 38 LISTS ##
Baseline (copy+sort) 10023
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? |    8819,8819,8819 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    6944,6944,6944 |             0.0000 |
Find (Os)                                | true    |      ? |    6462,6462,6462 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    7956,7956,7956 |             0.0000 |
Find (O1)                                | true    |      ? |    6287,6287,6287 |             0.0000 |
Find (O3)                                | true    |      ? |    5915,5915,5915 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    5103,5103,5103 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    8249,8249,8249 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    6775,6775,6775 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    5067,5067,5067 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    8134,8134,8134 |             0.0000 |
Find (O2)                                | true    |      ? |    6089,6089,6089 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    6627,6627,6627 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    5082,5082,5082 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    5148,5148,5148 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    6760,6760,6760 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    5253,5253,5253 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    7439,7439,7439 |             0.0000 |
Find (Oz)                                | true    |      ? |    6409,6409,6409 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    6760,6760,6760 |             0.0000 |

## MERGING 39 LISTS ##
Baseline (copy+sort) 9842
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? |    9154,9154,9154 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    7165,7165,7165 |             0.0000 |
Find (Os)                                | true    |      ? |    6671,6671,6671 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    8256,8256,8256 |             0.0000 |
Find (O1)                                | true    |      ? |    6524,6524,6524 |             0.0000 |
Find (O3)                                | true    |      ? |    6102,6102,6102 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    5381,5381,5381 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    8607,8607,8607 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    7094,7094,7094 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    5284,5284,5284 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    8493,8493,8493 |             0.0000 |
Find (O2)                                | true    |      ? |    6363,6363,6363 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    7003,7003,7003 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    5340,5340,5340 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    5403,5403,5403 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    7071,7071,7071 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    5485,5485,5485 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    7741,7741,7741 |             0.0000 |
Find (Oz)                                | true    |      ? |    6635,6635,6635 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    7062,7062,7062 |             0.0000 |

## MERGING 40 LISTS ##
Baseline (copy+sort) 10722
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? |    9499,9499,9499 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    7414,7414,7414 |             0.0000 |
Find (Os)                                | true    |      ? |    6899,6899,6899 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    8576,8576,8576 |             0.0000 |
Find (O1)                                | true    |      ? |    6702,6702,6702 |             0.0000 |
Find (O3)                                | true    |      ? |    6296,6296,6296 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    5555,5555,5555 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    8871,8871,8871 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    7258,7258,7258 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    5512,5512,5512 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    8738,8738,8738 |             0.0000 |
Find (O2)                                | true    |      ? |    6537,6537,6537 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    7074,7074,7074 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    5581,5581,5581 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    5554,5554,5554 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    7282,7282,7282 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    5816,5816,5816 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    8058,8058,8058 |             0.0000 |
Find (Oz)                                | true    |      ? |    6871,6871,6871 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    7238,7238,7238 |             0.0000 |

## MERGING 41 LISTS ##
Baseline (copy+sort) 10593
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? |    9911,9911,9911 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    7614,7614,7614 |             0.0000 |
Find (Os)                                | true    |      ? |    7383,7383,7383 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    8914,8914,8914 |             0.0000 |
Find (O1)                                | true    |      ? |    7193,7193,7193 |             0.0000 |
Find (O3)                                | true    |      ? |    6695,6695,6695 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    5745,5745,5745 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    9172,9172,9172 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    7448,7448,7448 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    5728,5728,5728 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    9076,9076,9076 |             0.0000 |
Find (O2)                                | true    |      ? |    6907,6907,6907 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    7414,7414,7414 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    5791,5791,5791 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    5764,5764,5764 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    7424,7424,7424 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    5950,5950,5950 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    8366,8366,8366 |             0.0000 |
Find (Oz)                                | true    |      ? |    7124,7124,7124 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    7397,7397,7397 |             0.0000 |

## MERGING 42 LISTS ##
Baseline (copy+sort) 11375
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? | 10188,10188,10188 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    7923,7923,7923 |             0.0000 |
Find (Os)                                | true    |      ? |    7535,7535,7535 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    9266,9266,9266 |             0.0000 |
Find (O1)                                | true    |      ? |    7260,7260,7260 |             0.0000 |
Find (O3)                                | true    |      ? |    6837,6837,6837 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    6020,6020,6020 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    9441,9441,9441 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    7687,7687,7687 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    5977,5977,5977 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    9283,9283,9283 |             0.0000 |
Find (O2)                                | true    |      ? |    7012,7012,7012 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    7585,7585,7585 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    5934,5934,5934 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    5961,5961,5961 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    7732,7732,7732 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    6239,6239,6239 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    8725,8725,8725 |             0.0000 |
Find (Oz)                                | true    |      ? |    7330,7330,7330 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    7699,7699,7699 |             0.0000 |

## MERGING 43 LISTS ##
Baseline (copy+sort) 10975
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? | 10530,10530,10530 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    8169,8169,8169 |             0.0000 |
Find (Os)                                | true    |      ? |    7749,7749,7749 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    9453,9453,9453 |             0.0000 |
Find (O1)                                | true    |      ? |    7456,7456,7456 |             0.0000 |
Find (O3)                                | true    |      ? |    7019,7019,7019 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    6207,6207,6207 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    9717,9717,9717 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    7965,7965,7965 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    6142,6142,6142 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    9511,9511,9511 |             0.0000 |
Find (O2)                                | true    |      ? |    7194,7194,7194 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    7954,7954,7954 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    6144,6144,6144 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    6195,6195,6195 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    8108,8108,8108 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    6456,6456,6456 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    8919,8919,8919 |             0.0000 |
Find (Oz)                                | true    |      ? |    7581,7581,7581 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    7923,7923,7923 |             0.0000 |

## MERGING 44 LISTS ##
Baseline (copy+sort) 11703
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? | 10779,10779,10779 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    8454,8454,8454 |             0.0000 |
Find (Os)                                | true    |      ? |    7908,7908,7908 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    9681,9681,9681 |             0.0000 |
Find (O1)                                | true    |      ? |    7665,7665,7665 |             0.0000 |
Find (O3)                                | true    |      ? |    7205,7205,7205 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    6406,6406,6406 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    9972,9972,9972 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    8244,8244,8244 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    6352,6352,6352 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    9748,9748,9748 |             0.0000 |
Find (O2)                                | true    |      ? |    7391,7391,7391 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    8080,8080,8080 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    6348,6348,6348 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    6413,6413,6413 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    8258,8258,8258 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    6698,6698,6698 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    9126,9126,9126 |             0.0000 |
