COMPILER_VERSION 15.1.1 20250528
ARRAY_LENGTH 10000000
ARRAY_COUNT 100
ITER_COUNT 11
NUM_TESTS 20
TEST_TYPE random
SEED 1763077086

Init: 60572

## MERGING 3 LISTS ##
Baseline (copy+sort) 461
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
Tournament Tree (O2)                     | true    |      ? | 14043,14098,14123 |            27.6737 |
Heap Cache (O2)                          | true    |      ? | 13914,13967,13981 |            24.6680 |
Find SIMD (O2)                           | true    |      ? | 12226,12289,12357 |            36.3775 |
Find SIMD (Oz)                           | true    |      ? | 12240,12301,12325 |            32.1194 |
Find SIMD (O1)                           | true    |      ? | 12904,12953,12972 |            29.0591 |
Heap Cache (Os)                          | true    |      ? | 14269,14324,14339 |            27.2008 |
Insert Cache (O1)                        | true    |      ? | 12102,12154,12192 |            27.9944 |
Heap Cache (O3)                          | true    |      ? | 13799,13835,13926 |            36.8196 |
Heap Cache (Oz)                          | true    |      ? | 14819,14880,14894 |            26.9655 |
Tournament Tree (O1)                     | true    |      ? | 13783,13836,13842 |            25.0094 |
Tournament Tree (Os)                     | true    |      ? | 14417,14477,14483 |            27.0799 |
Tournament Tree (O3)                     | true    |      ? | 14147,14204,14218 |            26.4328 |
Insert Cache (Oz)                        | true    |      ? | 13103,13205,13313 |            68.1977 |
Insert Cache (O2)                        | true    |      ? | 12448,12493,12570 |            37.0586 |
Find SIMD (Os)                           | true    |      ? | 13310,13406,13442 |            45.6613 |
Insert Cache (O3)                        | true    |      ? | 11259,11261,11342 |            32.7916 |
Heap Cache (O1)                          | true    |      ? | 14218,14293,14361 |            37.7876 |
Find SIMD (O3)                           | true    |      ? | 13181,13228,13281 |            32.9390 |
Insert Cache (Os)                        | true    |      ? | 13435,13507,13574 |            42.1177 |
Tournament Tree (Oz)                     | true    |      ? | 15149,15190,15214 |            21.6669 |

## MERGING 67 LISTS ##
Baseline (copy+sort) 18556
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? | 14391,14441,14468 |            27.0558 |
Heap Cache (O2)                          | true    |      ? | 14147,14202,14211 |            27.1631 |
Find SIMD (O2)                           | true    |      ? | 12409,12458,12483 |            28.5501 |
Find SIMD (Oz)                           | true    |      ? | 12440,12498,12503 |            26.9051 |
Find SIMD (O1)                           | true    |      ? | 13096,13153,13160 |            29.4503 |
Heap Cache (Os)                          | true    |      ? | 14627,14680,14692 |            26.7711 |
Insert Cache (O1)                        | true    |      ? | 12431,12463,12519 |            29.4837 |
Heap Cache (O3)                          | true    |      ? | 14000,14056,14078 |            26.7653 |
Heap Cache (Oz)                          | true    |      ? | 15143,15195,15206 |            26.9321 |
Tournament Tree (O1)                     | true    |      ? | 14157,14215,14225 |            28.0984 |
Tournament Tree (Os)                     | true    |      ? | 14798,14857,14873 |            28.3808 |
Tournament Tree (O3)                     | true    |      ? | 14510,14560,14633 |            36.3900 |
Insert Cache (Oz)                        | true    |      ? | 13419,13491,13631 |            74.7970 |
Insert Cache (O2)                        | true    |      ? | 12768,12798,12829 |            25.1977 |
Find SIMD (Os)                           | true    |      ? | 13570,13631,13680 |            32.7757 |
Insert Cache (O3)                        | true    |      ? | 11714,11720,11772 |            26.7236 |
Heap Cache (O1)                          | true    |      ? | 14502,14574,14586 |            25.9539 |
Find SIMD (O3)                           | true    |      ? | 13376,13411,13513 |            40.1664 |
Insert Cache (Os)                        | true    |      ? | 13773,13822,13998 |            58.1979 |
Tournament Tree (Oz)                     | true    |      ? | 15538,15586,15616 |            26.1224 |

## MERGING 68 LISTS ##
Baseline (copy+sort) 19519
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? | 14722,14782,14818 |            27.0833 |
Heap Cache (O2)                          | true    |      ? | 14357,14412,14425 |            27.5855 |
Find SIMD (O2)                           | true    |      ? | 12613,12664,12694 |            28.6953 |
Find SIMD (Oz)                           | true    |      ? | 12647,12690,12729 |            26.6316 |
Find SIMD (O1)                           | true    |      ? | 13298,13353,13389 |            32.4829 |
Heap Cache (Os)                          | true    |      ? | 14722,14779,14783 |            22.2889 |
Insert Cache (O1)                        | true    |      ? | 12737,12792,12814 |            31.6844 |
Heap Cache (O3)                          | true    |      ? | 14217,14275,14304 |            30.4430 |
Heap Cache (Oz)                          | true    |      ? | 15418,15480,15484 |            23.1352 |
Tournament Tree (O1)                     | true    |      ? | 14501,14557,14577 |            25.5408 |
Tournament Tree (Os)                     | true    |      ? | 15168,15216,15238 |            27.2306 |
Tournament Tree (O3)                     | true    |      ? | 14840,14907,14961 |            36.3327 |
Insert Cache (Oz)                        | true    |      ? | 13844,13877,14037 |            51.3544 |
Insert Cache (O2)                        | true    |      ? | 13091,13145,13153 |            26.4166 |
Find SIMD (Os)                           | true    |      ? | 13777,13815,13902 |            38.2623 |
Insert Cache (O3)                        | true    |      ? | 11717,11734,11800 |            32.5719 |
Heap Cache (O1)                          | true    |      ? | 14660,14711,14736 |            28.8458 |
Find SIMD (O3)                           | true    |      ? | 13580,13637,13655 |            27.1929 |
Insert Cache (Os)                        | true    |      ? | 14102,14172,14249 |            39.7823 |
Tournament Tree (Oz)                     | true    |      ? | 15920,15969,15982 |            23.1285 |

## MERGING 69 LISTS ##
Baseline (copy+sort) 18756
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? | 15073,15123,15149 |            29.3939 |
Heap Cache (O2)                          | true    |      ? | 14558,14617,14627 |            27.7763 |
Find SIMD (O2)                           | true    |      ? | 12817,12869,12892 |            28.0392 |
Find SIMD (Oz)                           | true    |      ? | 12844,12898,12978 |            38.4789 |
Find SIMD (O1)                           | true    |      ? | 13518,13573,13606 |            26.2127 |
Heap Cache (Os)                          | true    |      ? | 15171,15221,15241 |            28.7623 |
Insert Cache (O1)                        | true    |      ? | 13056,13111,13127 |            30.3143 |
Heap Cache (O3)                          | true    |      ? | 14431,14486,14494 |            27.2739 |
Heap Cache (Oz)                          | true    |      ? | 15722,15772,15784 |            25.6054 |
Tournament Tree (O1)                     | true    |      ? | 14871,14915,14943 |            24.9247 |
Tournament Tree (Os)                     | true    |      ? | 15552,15608,15629 |            23.6542 |
Tournament Tree (O3)                     | true    |      ? | 15191,15240,15259 |            25.5815 |
Insert Cache (Oz)                        | true    |      ? | 14033,14219,14368 |            84.3436 |
Insert Cache (O2)                        | true    |      ? | 13419,13483,13491 |            24.9873 |
Find SIMD (Os)                           | true    |      ? | 14026,14060,14121 |            30.3527 |
Insert Cache (O3)                        | true    |      ? | 11940,11945,12013 |            30.0281 |
Heap Cache (O1)                          | true    |      ? | 14948,15004,15012 |            25.1100 |
Find SIMD (O3)                           | true    |      ? | 13773,13829,13845 |            28.9528 |
Insert Cache (Os)                        | true    |      ? | 14443,14490,14569 |            40.0161 |
Tournament Tree (Oz)                     | true    |      ? | 16325,16379,16399 |            24.5054 |

## MERGING 70 LISTS ##
Baseline (copy+sort) 19938
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? | 15379,15441,15473 |            30.6505 |
Heap Cache (O2)                          | true    |      ? | 14832,14880,14892 |            20.5973 |
Find SIMD (O2)                           | true    |      ? | 13011,13084,13108 |            35.1606 |
Find SIMD (Oz)                           | true    |      ? | 13045,13097,13120 |            27.3097 |
Find SIMD (O1)                           | true    |      ? | 13753,13809,13828 |            27.2773 |
Heap Cache (Os)                          | true    |      ? | 15338,15393,15405 |            25.9701 |
Insert Cache (O1)                        | true    |      ? | 13363,13417,13425 |            25.1508 |
Heap Cache (O3)                          | true    |      ? | 14694,14741,14816 |            35.2380 |
Heap Cache (Oz)                          | true    |      ? | 16000,16059,16067 |            27.7516 |
Tournament Tree (O1)                     | true    |      ? | 15204,15257,15281 |            28.5301 |
Tournament Tree (Os)                     | true    |      ? | 15912,15965,15974 |            24.8173 |
Tournament Tree (O3)                     | true    |      ? | 15497,15556,15602 |            26.6222 |
Insert Cache (Oz)                        | true    |      ? | 14402,14523,14620 |            69.1005 |
Insert Cache (O2)                        | true    |      ? | 13752,13805,13823 |            27.8315 |
Find SIMD (Os)                           | true    |      ? | 14192,14273,14332 |            44.6196 |
Insert Cache (O3)                        | true    |      ? | 12098,12147,12161 |            26.0318 |
Heap Cache (O1)                          | true    |      ? | 15181,15232,15252 |            24.9955 |
Find SIMD (O3)                           | true    |      ? | 13963,14020,14037 |            32.2700 |
Insert Cache (Os)                        | true    |      ? | 14799,14838,14904 |            30.0517 |
Tournament Tree (Oz)                     | true    |      ? | 16705,16762,16771 |            22.5077 |

## MERGING 71 LISTS ##
Baseline (copy+sort) 19870
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? | 15719,15768,15783 |            19.6191 |
Heap Cache (O2)                          | true    |      ? | 15081,15135,15156 |            25.2420 |
Find SIMD (O2)                           | true    |      ? | 13224,13273,13315 |            32.1816 |
Find SIMD (Oz)                           | true    |      ? | 13250,13304,13329 |            30.2603 |
Find SIMD (O1)                           | true    |      ? | 13972,14033,14048 |            28.0940 |
Heap Cache (Os)                          | true    |      ? | 15761,15803,15845 |            25.9695 |
Insert Cache (O1)                        | true    |      ? | 13685,13745,13791 |            34.9337 |
Heap Cache (O3)                          | true    |      ? | 14931,14992,15011 |            28.8768 |
Heap Cache (Oz)                          | true    |      ? | 16355,16409,16425 |            28.4105 |
Tournament Tree (O1)                     | true    |      ? | 15550,15603,15616 |            22.1288 |
Tournament Tree (Os)                     | true    |      ? | 16272,16326,16351 |            25.8220 |
Tournament Tree (O3)                     | true    |      ? | 15807,15850,15892 |            24.3992 |
Insert Cache (Oz)                        | true    |      ? | 14791,14930,15081 |            67.7027 |
Insert Cache (O2)                        | true    |      ? | 14086,14128,14161 |            27.1336 |
Find SIMD (Os)                           | true    |      ? | 14438,14500,14561 |            32.7399 |
Insert Cache (O3)                        | true    |      ? | 12281,12333,12357 |            30.8706 |
Heap Cache (O1)                          | true    |      ? | 15488,15540,15616 |            37.5766 |
Find SIMD (O3)                           | true    |      ? | 14158,14205,14239 |            28.2419 |
Insert Cache (Os)                        | true    |      ? | 15138,15209,15235 |            29.3114 |
Tournament Tree (Oz)                     | true    |      ? | 17071,17128,17135 |            24.8825 |

## MERGING 72 LISTS ##
Baseline (copy+sort) 21355
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? | 16009,16068,16095 |            28.8301 |
Heap Cache (O2)                          | true    |      ? | 15279,15332,15351 |            25.1974 |
Find SIMD (O2)                           | true    |      ? | 13459,13517,13544 |            32.5012 |
Find SIMD (Oz)                           | true    |      ? | 13463,13526,13548 |            31.3284 |
Find SIMD (O1)                           | true    |      ? | 14214,14271,14288 |            28.6720 |
Heap Cache (Os)                          | true    |      ? | 15725,15785,15796 |            28.1654 |
Insert Cache (O1)                        | true    |      ? | 14012,14072,14086 |            30.2067 |
Heap Cache (O3)                          | true    |      ? | 15125,15190,15202 |            24.2974 |
Heap Cache (Oz)                          | true    |      ? | 16622,16684,16689 |            29.2055 |
Tournament Tree (O1)                     | true    |      ? | 15882,15936,15948 |            24.6224 |
Tournament Tree (Os)                     | true    |      ? | 16622,16671,16683 |            26.4681 |
Tournament Tree (O3)                     | true    |      ? | 16101,16165,16196 |            29.3601 |
Insert Cache (Oz)                        | true    |      ? | 15195,15305,15395 |            62.3642 |
Insert Cache (O2)                        | true    |      ? | 14426,14480,14494 |            27.4259 |
Find SIMD (Os)                           | true    |      ? | 14689,14767,14794 |            35.0358 |
Insert Cache (O3)                        | true    |      ? | 12481,12495,12566 |            33.6177 |
Heap Cache (O1)                          | true    |      ? | 15632,15693,15724 |            31.5548 |
Find SIMD (O3)                           | true    |      ? | 14344,14404,14426 |            32.0173 |
Insert Cache (Os)                        | true    |      ? | 15509,15561,15644 |            34.8202 |
Tournament Tree (Oz)                     | true    |      ? | 17437,17489,17557 |            29.6924 |

## MERGING 73 LISTS ##
Baseline (copy+sort) 20428
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? | 16360,16422,16450 |            32.8606 |
Heap Cache (O2)                          | true    |      ? | 15471,15527,15543 |            26.9579 |
Find SIMD (O2)                           | true    |      ? | 14183,14243,14266 |            28.1354 |
Find SIMD (Oz)                           | true    |      ? | 14008,14068,14131 |            35.1486 |
Find SIMD (O1)                           | true    |      ? | 15098,15160,15170 |            30.0479 |
Heap Cache (Os)                          | true    |      ? | 16228,16314,16384 |            40.3210 |
Insert Cache (O1)                        | true    |      ? | 14329,14379,14401 |            28.1783 |
Heap Cache (O3)                          | true    |      ? | 15317,15376,15453 |            42.6035 |
Heap Cache (Oz)                          | true    |      ? | 16914,16973,16990 |            22.9340 |
Tournament Tree (O1)                     | true    |      ? | 16251,16306,16330 |            25.8888 |
Tournament Tree (Os)                     | true    |      ? | 17015,17067,17082 |            21.3046 |
Tournament Tree (O3)                     | true    |      ? | 16441,16491,16533 |            31.8926 |
Insert Cache (Oz)                        | true    |      ? | 15542,15617,15712 |            54.5718 |
Insert Cache (O2)                        | true    |      ? | 14764,14819,14829 |            23.8151 |
Find SIMD (Os)                           | true    |      ? | 15318,15377,15461 |            40.6324 |
Insert Cache (O3)                        | true    |      ? | 12703,12757,12783 |            29.1363 |
Heap Cache (O1)                          | true    |      ? | 15909,15969,15983 |            26.6132 |
Find SIMD (O3)                           | true    |      ? | 14958,15016,15061 |            33.3888 |
Insert Cache (Os)                        | true    |      ? | 15836,15919,15957 |            39.4369 |
Tournament Tree (Oz)                     | true    |      ? | 17823,17870,17950 |            31.7615 |

## MERGING 74 LISTS ##
Baseline (copy+sort) 21540
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? | 16686,16742,16752 |            24.6023 |
Heap Cache (O2)                          | true    |      ? | 15744,15796,15812 |            22.9358 |
Find SIMD (O2)                           | true    |      ? | 14337,14393,14423 |            29.9791 |
Find SIMD (Oz)                           | true    |      ? | 14167,14225,14255 |            27.9255 |
Find SIMD (O1)                           | true    |      ? | 15256,15299,15333 |            26.6471 |
Heap Cache (Os)                          | true    |      ? | 16371,16436,16504 |            45.1411 |
Insert Cache (O1)                        | true    |      ? | 14658,14712,14725 |            25.3716 |
Heap Cache (O3)                          | true    |      ? | 15613,15671,15686 |            25.4273 |
Heap Cache (Oz)                          | true    |      ? | 17201,17254,17263 |            23.0999 |
Tournament Tree (O1)                     | true    |      ? | 16600,16654,16673 |            22.4378 |
Tournament Tree (Os)                     | true    |      ? | 17371,17421,17434 |            23.2781 |
Tournament Tree (O3)                     | true    |      ? | 16761,16810,16848 |            24.8173 |
Insert Cache (Oz)                        | true    |      ? | 15891,16004,16140 |            87.3887 |
Insert Cache (O2)                        | true    |      ? | 15109,15171,15195 |            30.2002 |
Find SIMD (Os)                           | true    |      ? | 15489,15560,15626 |            36.1798 |
Insert Cache (O3)                        | true    |      ? | 12917,12960,12995 |            29.0838 |
Heap Cache (O1)                          | true    |      ? | 16162,16231,16249 |            28.3767 |
Find SIMD (O3)                           | true    |      ? | 15141,15196,15249 |            34.2586 |
Insert Cache (Os)                        | true    |      ? | 16217,16278,16323 |            28.6541 |
Tournament Tree (Oz)                     | true    |      ? | 18171,18231,18280 |            30.4047 |

## MERGING 75 LISTS ##
Baseline (copy+sort) 20870
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? | 17007,17062,17084 |            29.3826 |
Heap Cache (O2)                          | true    |      ? | 15997,16052,16120 |            37.3905 |
Find SIMD (O2)                           | true    |      ? | 14531,14596,14636 |            34.3730 |
Find SIMD (Oz)                           | true    |      ? | 14373,14426,14443 |            25.3524 |
Find SIMD (O1)                           | true    |      ? | 15456,15507,15577 |            35.0527 |
Heap Cache (Os)                          | true    |      ? | 16868,16921,16932 |            22.2019 |
Insert Cache (O1)                        | true    |      ? | 14995,15042,15055 |            22.6154 |
Heap Cache (O3)                          | true    |      ? | 15853,15914,15935 |            28.2240 |
Heap Cache (Oz)                          | true    |      ? | 17529,17589,17648 |            33.7477 |
Tournament Tree (O1)                     | true    |      ? | 16937,16991,17011 |            25.0398 |
Tournament Tree (Os)                     | true    |      ? | 17718,17776,17840 |            34.4343 |
Tournament Tree (O3)                     | true    |      ? | 17076,17125,17166 |            25.0794 |
Insert Cache (Oz)                        | true    |      ? | 16211,16328,16449 |            70.3615 |
Insert Cache (O2)                        | true    |      ? | 15461,15516,15576 |            38.1418 |
Find SIMD (Os)                           | true    |      ? | 15747,15816,15844 |            28.0722 |
Insert Cache (O3)                        | true    |      ? | 13166,13221,13284 |            39.0664 |
Heap Cache (O1)                          | true    |      ? | 16448,16502,16576 |            33.7181 |
Find SIMD (O3)                           | true    |      ? | 15337,15396,15419 |            35.3486 |
Insert Cache (Os)                        | true    |      ? | 16561,16648,16682 |            33.0712 |
Tournament Tree (Oz)                     | true    |      ? | 18517,18575,18639 |            28.4088 |

## MERGING 76 LISTS ##
Baseline (copy+sort) 21849
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? | 17333,17377,17435 |            29.9730 |
Heap Cache (O2)                          | true    |      ? | 16257,16302,16369 |            33.1341 |
Find SIMD (O2)                           | true    |      ? | 14738,14801,14840 |            32.3784 |
Find SIMD (Oz)                           | true    |      ? | 14583,14644,14661 |            30.1303 |
Find SIMD (O1)                           | true    |      ? | 15672,15730,15787 |            33.8607 |
Heap Cache (Os)                          | true    |      ? | 16829,16896,16963 |            39.5299 |
Insert Cache (O1)                        | true    |      ? | 15325,15383,15395 |            29.1247 |
Heap Cache (O3)                          | true    |      ? | 16116,16166,16186 |            24.8020 |
Heap Cache (Oz)                          | true    |      ? | 17799,17856,17863 |            21.6642 |
Tournament Tree (O1)                     | true    |      ? | 17264,17318,17348 |            24.0901 |
Tournament Tree (Os)                     | true    |      ? | 18057,18100,18113 |            17.9444 |
Tournament Tree (O3)                     | true    |      ? | 17355,17419,17448 |            29.4043 |
Insert Cache (Oz)                        | true    |      ? | 16551,16739,16830 |            83.5283 |
Insert Cache (O2)                        | true    |      ? | 15817,15880,15899 |            29.4107 |
Find SIMD (Os)                           | true    |      ? | 15958,16054,16098 |            40.5823 |
Insert Cache (O3)                        | true    |      ? | 13240,13280,13316 |            30.2578 |
Heap Cache (O1)                          | true    |      ? | 16681,16730,16746 |            21.0639 |
Find SIMD (O3)                           | true    |      ? | 15529,15594,15682 |            41.9307 |
Insert Cache (Os)                        | true    |      ? | 16967,16994,17052 |            27.2224 |
Tournament Tree (Oz)                     | true    |      ? | 18844,18900,18988 |            36.0273 |

## MERGING 77 LISTS ##
Baseline (copy+sort) 21404
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? | 17640,17689,17775 |            36.6615 |
Heap Cache (O2)                          | true    |      ? | 16502,16557,16564 |            21.6516 |
Find SIMD (O2)                           | true    |      ? | 14960,14998,15047 |            26.5616 |
Find SIMD (Oz)                           | true    |      ? | 14784,14845,14901 |            33.8526 |
Find SIMD (O1)                           | true    |      ? | 15902,15960,16035 |            37.6065 |
Heap Cache (Os)                          | true    |      ? | 17452,17504,17521 |            25.5142 |
Insert Cache (O1)                        | true    |      ? | 15663,15714,15731 |            24.2668 |
Heap Cache (O3)                          | true    |      ? | 16353,16415,16429 |            23.6545 |
Heap Cache (Oz)                          | true    |      ? | 18119,18176,18184 |            23.8435 |
Tournament Tree (O1)                     | true    |      ? | 17593,17653,17669 |            24.8746 |
Tournament Tree (Os)                     | true    |      ? | 18376,18438,18454 |            24.5037 |
Tournament Tree (O3)                     | true    |      ? | 17675,17727,17742 |            21.6871 |
Insert Cache (Oz)                        | true    |      ? | 17195,17293,17425 |            62.0954 |
Insert Cache (O2)                        | true    |      ? | 16174,16234,16308 |            39.3940 |
Find SIMD (Os)                           | true    |      ? | 16178,16223,16358 |            51.3841 |
Insert Cache (O3)                        | true    |      ? | 13471,13524,13543 |            29.0625 |
Heap Cache (O1)                          | true    |      ? | 16978,17028,17041 |            20.8493 |
Find SIMD (O3)                           | true    |      ? | 15731,15791,15833 |            29.1992 |
Insert Cache (Os)                        | true    |      ? | 17318,17416,17442 |            41.5414 |
Tournament Tree (Oz)                     | true    |      ? | 19196,19254,19267 |            18.2508 |

## MERGING 78 LISTS ##
Baseline (copy+sort) 22474
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? | 17948,18002,18057 |            31.1830 |
Heap Cache (O2)                          | true    |      ? | 16824,16884,16894 |            22.4632 |
Find SIMD (O2)                           | true    |      ? | 15158,15209,15224 |            23.8497 |
Find SIMD (Oz)                           | true    |      ? | 14983,15032,15050 |            20.5929 |
Find SIMD (O1)                           | true    |      ? | 16149,16215,16232 |            24.6955 |
Heap Cache (Os)                          | true    |      ? | 17502,17571,17584 |            28.2887 |
Insert Cache (O1)                        | true    |      ? | 15999,16038,16059 |            24.7470 |
Heap Cache (O3)                          | true    |      ? | 16674,16733,16786 |            32.0266 |
Heap Cache (Oz)                          | true    |      ? | 18379,18436,18471 |            24.2405 |
Tournament Tree (O1)                     | true    |      ? | 17908,17964,17989 |            25.5139 |
Tournament Tree (Os)                     | true    |      ? | 18681,18735,18746 |            17.0391 |
Tournament Tree (O3)                     | true    |      ? | 17965,18034,18076 |            36.9185 |
Insert Cache (Oz)                        | true    |      ? | 17345,17555,17762 |           107.0793 |
Insert Cache (O2)                        | true    |      ? | 16535,16593,16610 |            25.8002 |
Find SIMD (Os)                           | true    |      ? | 16404,16498,16538 |            39.9200 |
Insert Cache (O3)                        | true    |      ? | 13676,13722,13741 |            25.9666 |
Heap Cache (O1)                          | true    |      ? | 17285,17352,17419 |            40.6271 |
Find SIMD (O3)                           | true    |      ? | 15924,15929,16011 |            35.6934 |
Insert Cache (Os)                        | true    |      ? | 17680,17756,17836 |            45.6385 |
Tournament Tree (Oz)                     | true    |      ? | 19519,19576,19595 |            22.0675 |

## MERGING 79 LISTS ##
Baseline (copy+sort) 22097
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? | 18239,18296,18351 |            35.3640 |
Heap Cache (O2)                          | true    |      ? | 17113,17172,17187 |            23.9138 |
Find SIMD (O2)                           | true    |      ? | 15392,15446,15482 |            27.9592 |
Find SIMD (Oz)                           | true    |      ? | 15197,15254,15280 |            29.9114 |
Find SIMD (O1)                           | true    |      ? | 16397,16450,16477 |            29.4568 |
Heap Cache (Os)                          | true    |      ? | 17993,18127,18161 |            45.6206 |
Insert Cache (O1)                        | true    |      ? | 16352,16409,16420 |            23.0433 |
Heap Cache (O3)                          | true    |      ? | 16934,16997,17010 |            27.0650 |
Heap Cache (Oz)                          | true    |      ? | 18728,18784,18804 |            18.7229 |
Tournament Tree (O1)                     | true    |      ? | 18222,18279,18292 |            24.6248 |
Tournament Tree (Os)                     | true    |      ? | 18971,19031,19043 |            19.9475 |
Tournament Tree (O3)                     | true    |      ? | 18249,18320,18352 |            31.3295 |
Insert Cache (Oz)                        | true    |      ? | 17786,17980,18245 |           119.9271 |
Insert Cache (O2)                        | true    |      ? | 16903,16965,16984 |            28.9357 |
Find SIMD (Os)                           | true    |      ? | 16658,16716,16759 |            29.4405 |
Insert Cache (O3)                        | true    |      ? | 13904,13959,13980 |            29.5920 |
Heap Cache (O1)                          | true    |      ? | 17636,17684,17769 |            41.1390 |
Find SIMD (O3)                           | true    |      ? | 16120,16170,16186 |            22.8636 |
Insert Cache (Os)                        | true    |      ? | 18113,18160,18186 |            23.5119 |
Tournament Tree (Oz)                     | true    |      ? | 19850,19889,19910 |            17.5659 |

## MERGING 80 LISTS ##
Baseline (copy+sort) 23130
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? | 18524,18590,18615 |            25.7483 |
Heap Cache (O2)                          | true    |      ? | 17327,17389,17401 |            24.4554 |
Find SIMD (O2)                           | true    |      ? | 15625,15687,15697 |            26.7835 |
Find SIMD (Oz)                           | true    |      ? | 15416,15478,15501 |            25.9714 |
Find SIMD (O1)                           | true    |      ? | 16643,16709,16725 |            25.3100 |
Heap Cache (Os)                          | true    |      ? | 17846,17903,17911 |            22.7651 |
Insert Cache (O1)                        | true    |      ? | 16674,16735,16747 |            24.9124 |
Heap Cache (O3)                          | true    |      ? | 17129,17189,17246 |            40.4800 |
Heap Cache (Oz)                          | true    |      ? | 18961,19020,19081 |            40.8240 |
Tournament Tree (O1)                     | true    |      ? | 18516,18576,18632 |            30.8952 |
Tournament Tree (Os)                     | true    |      ? | 19238,19295,19331 |            21.8292 |
Tournament Tree (O3)                     | true    |      ? | 18540,18572,18606 |            18.8382 |
Insert Cache (Oz)                        | true    |      ? | 17735,18042,18428 |           240.1337 |
Insert Cache (O2)                        | true    |      ? | 17335,17379,17455 |            35.7519 |
Find SIMD (Os)                           | true    |      ? | 16887,16971,17019 |            37.5097 |
Insert Cache (O3)                        | true    |      ? | 14938,14999,15061 |            35.1290 |
Heap Cache (O1)                          | true    |      ? | 17764,17818,17826 |            23.4341 |
Find SIMD (O3)                           | true    |      ? | 16310,16362,16384 |            27.1665 |
Insert Cache (Os)                        | true    |      ? | 18507,18573,18640 |            40.2388 |
Tournament Tree (Oz)                     | true    |      ? | 20133,20183,20196 |            16.5864 |

## MERGING 81 LISTS ##
Baseline (copy+sort) 23200
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? | 18834,18875,18912 |            18.9976 |
Heap Cache (O2)                          | true    |      ? | 17524,17573,17630 |            30.0267 |
Find SIMD (O2)                           | true    |      ? | 16365,16417,16442 |            26.0099 |
Find SIMD (Oz)                           | true    |      ? | 15904,15967,15987 |            24.8317 |
Find SIMD (O1)                           | true    |      ? | 16946,16996,17031 |            26.0121 |
Heap Cache (Os)                          | true    |      ? | 18474,18594,18654 |            46.6056 |
Insert Cache (O1)                        | true    |      ? | 17020,17079,17097 |            24.7563 |
Heap Cache (O3)                          | true    |      ? | 17330,17383,17393 |            19.7258 |
Heap Cache (Oz)                          | true    |      ? | 19252,19311,19325 |            26.0149 |
Tournament Tree (O1)                     | true    |      ? | 18873,18926,18934 |            16.4749 |
Tournament Tree (Os)                     | true    |      ? | 19561,19605,19618 |            16.7879 |
Tournament Tree (O3)                     | true    |      ? | 18800,18868,18930 |            35.3780 |
Insert Cache (Oz)                        | true    |      ? | 18161,18455,19077 |           273.5255 |
Insert Cache (O2)                        | true    |      ? | 17711,17766,17787 |            28.2983 |
Find SIMD (Os)                           | true    |      ? | 17341,17391,17451 |            32.8102 |
Insert Cache (O3)                        | true    |      ? | 15155,15209,15227 |            28.0481 |
Heap Cache (O1)                          | true    |      ? | 18035,18084,18112 |            25.9281 |
