n,Tournament Cache Branchless (O3),Tournament External Cache Branchless (O3, GCC)
834,1613,1425
835,1614,1426
836,1618,1427
837,1618,1430
838,1621,1431
839,1621,1432
840,1624,1435
841,1625,1438
842,1626,1439
843,1628,1442
844,1630,1443
845,1631,1444
846,1634,1447
847,1637,1448
848,1637,1450
849,1641,1455
850,1642,1455
851,1643,1458
852,1646,1460
853,1647,1461
854,1649,1463
855,1650,1466
856,1652,1468
857,1653,1470
858,1657,1471
859,1658,1472
860,1660,1476
861,1661,1477
862,1662,1479
863,1666,1481
864,1666,1483
865,1671,1485
866,1669,1487
867,1673,1488
868,1673,1492
869,1675,1494
870,1676,1495
871,1680,1499
872,1683,1499
873,1683,1502
874,1683,1503
875,1686,1505
876,1688,1507
877,1691,1508
878,1693,1513
879,1693,1513
880,1696,1516
881,1698,1518
882,1700,1518
883,1700,1522
884,1704,1524
885,1705,1526
886,1707,1527
887,1709,1531
888,1710,1532
889,1713,1535
890,1714,1538
891,1715,1538
892,1718,1541
893,1720,1542
894,1722,1546
895,1724,1547
896,1728,1550
897,1728,1552
898,1730,1555
899,1731,1554
900,1733,1558
901,1735,1559
902,1739,1563
903,1740,1563
904,1741,1566
905,1742,1568
906,1745,1570
907,1747,1573
908,1749,1577
909,1752,1577
910,1752,1579
911,1755,1581
912,1756,1585
913,1759,1585
914,1759,1587
915,1763,1590
916,1765,1591
917,1764,1593
918,1766,1596
919,1769,1598
920,1771,1600
921,1774,1602
922,1774,1604
923,1779,1606
924,1779,1612
925,1780,1612
926,1783,1613
927,1784,1617
928,1787,1618
929,1793,1620
930,1791,1622
931,1793,1625
932,1794,1627
933,1797,1629
934,1798,1631
935,1803,1636
936,1800,1635
937,1804,1637
938,1807,1639
939,1817,1642
940,1812,1644
941,1814,1650
942,1815,1648
943,1819,1655
944,1823,1657
945,1824,1660
946,1826,1661
947,1829,1666
948,1834,1671
949,1832,1672
950,1834,1671
951,1836,1674
952,1838,1675
953,1839,1678
954,1852,1678
955,1845,1685
956,1848,1687
957,1846,1688
958,1844,1685
959,1847,1688
960,1847,1689
961,1850,1690
962,1853,1696
963,1855,1695
964,1856,1702
965,1860,1702
966,1862,1705
967,1862,1705
968,1865,1706
969,1865,1709
970,1867,1710
971,1871,1712
972,1871,1717
973,1876,1717
974,1878,1720
975,1877,1722
976,1877,1724
977,1881,1727
978,1883,1728
979,1887,1730
980,1887,1736
981,1889,1735
982,1892,1737
983,1896,1740
984,1893,1746
985,1897,1745
986,1896,1747
987,1901,1750
988,1902,1751
989,1905,1752
990,1906,1755
991,1911,1760
992,1912,1762
993,1912,1762
994,1913,1764
995,1914,1768
996,1917,1770
997,1918,1771
998,1919,1773
999,1921,1776
1000,1924,1779
