n,Heap 4ary Branchless Parallel,Tournament External Cache Branchless (O3, GCC)
295,360,437
296,359,438
297,361,440
298,361,442
299,365,444
300,366,446
301,366,447
302,366,449
303,367,452
304,368,452
305,369,455
306,370,456
307,371,458
308,373,460
309,377,462
310,376,464
311,376,466
312,376,467
313,379,469
314,379,471
315,381,473
316,381,475
317,382,477
318,382,479
319,384,480
320,385,482
321,386,484
322,387,486
323,387,487
324,389,489
325,391,491
326,393,493
327,392,495
328,393,497
329,395,498
330,395,500
331,397,502
332,400,504
333,399,506
334,399,508
335,400,509
336,401,511
337,403,512
338,403,515
339,404,517
340,406,518
341,407,520
342,421,521
343,438,524
344,414,525
345,417,527
346,420,528
347,422,531
348,424,532
349,426,535
350,429,537
351,431,538
352,433,541
353,435,542
354,439,544
355,441,546
356,445,547
357,445,549
358,448,551
359,451,552
360,453,554
361,455,556
362,458,558
363,460,560
364,463,562
365,465,563
366,468,565
367,470,566
368,472,568
369,474,570
370,478,572
371,483,574
372,482,576
373,484,577
374,487,579
375,489,581
376,491,583
377,493,584
378,497,586
379,499,587
380,501,590
381,503,591
382,506,593
383,510,594
384,511,596
385,513,598
386,515,602
387,518,602
388,529,603
389,521,606
390,535,607
391,528,609
392,530,611
393,532,613
394,535,615
395,537,617
396,539,618
397,541,620
398,544,621
399,546,624
400,549,625
401,551,627
402,555,630
403,557,631
404,558,633
405,560,635
406,563,637
407,564,639
408,566,640
409,568,642
410,572,644
411,574,645
412,577,648
413,579,649
414,581,650
415,583,653
416,586,655
417,588,657
418,591,659
419,595,661
420,594,662
421,598,664
422,601,666
423,603,668
424,604,670
425,607,672
426,611,674
427,613,676
428,615,677
429,617,679
430,622,681
431,623,683
432,624,685
433,628,687
434,630,689
435,633,691
436,635,693
437,637,694
438,657,696
439,644,698
440,645,700
441,649,702
442,652,704
443,653,706
444,655,708
445,659,710
446,659,712
447,663,714
448,665,716
449,699,717
450,701,719
451,703,721
452,675,723
453,709,725
454,682,726
455,714,728
456,718,730
457,686,732
458,725,734
459,726,737
460,728,739
461,730,740
462,700,742
463,702,743
464,738,745
465,742,747
466,711,749
467,749,751
468,750,753
469,718,755
470,723,757
471,762,759
472,727,761
473,730,764
474,769,765
475,738,767
476,776,770
477,777,771
478,783,773
479,747,775
480,749,777
481,753,779
482,794,781
483,774,784
484,761,785
485,804,787
486,772,789
487,768,791
488,810,793
489,775,795
490,793,797
491,792,798
492,782,801
493,798,802
494,792,804
495,790,806
496,795,808
497,811,810
498,800,812
499,844,814
500,806,816
501,809,818
502,813,820
503,859,823
504,818,825
505,821,826
506,824,829
507,869,831
508,872,833
509,871,834
510,833,837
511,838,839
512,838,841
513,840,844
514,845,846
515,845,848
516,846,850
517,849,853
518,858,855
519,854,857
520,860,859
521,864,861
522,866,863
523,867,866
524,878,868
525,872,870
526,877,871
527,879,873
528,881,875
529,883,878
530,886,880
531,897,882
532,888,885
533,892,887
534,894,890
535,900,891
536,899,893
537,903,896
538,905,898
539,907,900
540,911,902
541,912,904
542,915,906
543,915,909
544,934,910
545,923,914
546,924,915
547,925,918
548,927,920
549,938,923
550,934,924
551,937,927
552,941,929
553,939,933
554,943,934
555,942,935
556,945,937
557,947,939
558,951,942
559,952,943
560,954,946
561,959,947
562,954,951
563,964,952
564,960,954
565,964,956
566,966,958
567,971,960
568,971,962
569,973,965
570,973,967
571,977,969
572,976,971
573,981,973
574,984,976
575,987,978
576,985,980
577,989,982
578,991,985
579,993,987
580,994,989
581,997,990
582,1000,993
583,1001,995
584,1004,998
585,1005,1000
586,1005,1003
587,1006,1004
588,1009,1006
589,1040,1007
590,1013,1010
591,1016,1012
592,1019,1014
593,1019,1017
594,1023,1019
595,1021,1021
596,1029,1024
597,1027,1025
598,1032,1028
599,1029,1029
600,1033,1032
601,1035,1034
602,1037,1036
603,1039,1039
604,1038,1040
605,1039,1042
606,1045,1044
607,1044,1047
608,1044,1049
609,1047,1051
610,1051,1054
611,1052,1056
612,1054,1057
613,1056,1060
614,1057,1063
615,1056,1064
616,1060,1066
617,1069,1068
618,1063,1070
619,1064,1072
620,1067,1074
621,1067,1077
622,1070,1078
623,1072,1081
624,1072,1083
625,1075,1085
626,1075,1087
627,1078,1089
628,1079,1091
629,1082,1095
630,1084,1096
631,1085,1098
632,1086,1099
633,1087,1102
634,1089,1105
635,1092,1107
636,1092,1110
637,1087,1112
638,1096,1113
639,1096,1116
640,1160,1117
641,1101,1119
642,1163,1122
643,1166,1125
644,1106,1127
645,1114,1128
646,1109,1131
647,1111,1133
648,1112,1135
649,1175,1137
650,1116,1140
651,1117,1142
652,1118,1145
653,1119,1146
654,1129,1149
655,1121,1151
656,1123,1152
657,1125,1155
658,1126,1157
659,1128,1159
660,1193,1162
661,1130,1164
662,1135,1166
663,1135,1169
664,1136,1171
665,1126,1173
666,1138,1174
667,1141,1177
668,1143,1179
669,1145,1181
670,1144,1184
